Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,63570;0,00194;0,63568;0,00137;0,63587;0,00237;0,63551;0,00274;
0,63568;0,00194;0,63567;0,00137;0,63585;0,00237;0,63550;0,00274;
0,63567;0,00194;0,63567;0,00137;0,63584;0,00237;0,63550;0,00274;
0,63567;0,00194;0,63566;0,00137;0,63584;0,00237;0,63549;0,00274;
0,63567;0,00194;0,63566;0,00137;0,63583;0,00237;0,63550;0,00274;
0,63567;0,00194;0,63566;0,00137;0,63583;0,00237;0,63551;0,00274;
0,63567;0,00194;0,63568;0,00137;0,63584;0,00237;0,63551;0,00274;
0,63568;0,00194;0,63569;0,00137;0,63584;0,00237;0,63552;0,00274;
0,63569;0,00194;0,63569;0,00137;0,63585;0,00237;0,63553;0,00274;
0,63569;0,00194;0,63569;0,00137;0,63585;0,00237;0,63553;0,00274;
0,63569;0,00194;0,63569;0,00137;0,63584;0,00237;0,63554;0,00274;
0,63569;0,00194;0,63569;0,00137;0,63584;0,00237;0,63554;0,00274;
0,63569;0,00194;0,63569;0,00137;0,63584;0,00237;0,63554;0,00274;
0,63570;0,00194;0,63570;0,00137;0,63584;0,00237;0,63555;0,00274;
0,63570;0,00194;0,63570;0,00137;0,63584;0,00237;0,63556;0,00274;
0,63571;0,00194;0,63570;0,00137;0,63584;0,00237;0,63556;0,00274;
0,63570;0,00194;0,63570;0,00137;0,63583;0,00237;0,63556;0,00274;
0,63570;0,00194;0,63568;0,00137;0,63582;0,00237;0,63555;0,00274;
0,63568;0,00194;0,63566;0,00137;0,63580;0,00237;0,63554;0,00274;
0,63567;0,00194;0,63564;0,00137;0,63578;0,00237;0,63552;0,00274;
0,63564;0,00194;0,63562;0,00137;0,63576;0,00237;0,63550;0,00274;
0,63562;0,00194;0,63560;0,00137;0,63574;0,00237;0,63548;0,00274;
0,63560;0,00194;0,63558;0,00137;0,63572;0,00237;0,63547;0,00274;
0,63559;0,00194;0,63557;0,00137;0,63570;0,00237;0,63545;0,00274;
0,63557;0,00194;0,63556;0,00137;0,63568;0,00237;0,63544;0,00274;
0,63556;0,00194;0,63557;0,00137;0,63569;0,00237;0,63543;0,00274;
0,63557;0,00194;0,63557;0,00137;0,63569;0,00237;0,63544;0,00274;
0,63558;0,00194;0,63558;0,00137;0,63570;0,00237;0,63545;0,00274;
0,63559;0,00194;0,63559;0,00137;0,63571;0,00237;0,63547;0,00274;
0,63560;0,00194;0,63561;0,00137;0,63572;0,00237;0,63548;0,00274;
0,63561;0,00194;0,63562;0,00137;0,63573;0,00237;0,63550;0,00274;
0,63562;0,00194;0,63563;0,00137;0,63574;0,00237;0,63551;0,00274;
0,63564;0,00194;0,63564;0,00137;0,63575;0,00237;0,63552;0,00274;
0,63564;0,00194;0,63563;0,00137;0,63575;0,00237;0,63551;0,00274;
0,63563;0,00194;0,63562;0,00137;0,63574;0,00237;0,63551;0,00274;
0,63563;0,00194;0,63562;0,00137;0,63573;0,00237;0,63550;0,00274;
0,63562;0,00194;0,63560;0,00137;0,63572;0,00237;0,63548;0,00274;
0,63560;0,00194;0,63556;0,00137;0,63570;0,00237;0,63545;0,00274;
0,63556;0,00194;0,63550;0,00137;0,63565;0,00237;0,63539;0,00274;
0,63550;0,00194;0,63545;0,00137;0,63560;0,00237;0,63535;0,00274;
0,63546;0,00194;0,63541;0,00137;0,63556;0,00237;0,63531;0,00274;
0,63542;0,00194;0,63537;0,00137;0,63552;0,00237;0,63526;0,00274;
0,63537;0,00194;0,63529;0,00137;0,63547;0,00237;0,63519;0,00274;
0,63529;0,00194;0,63521;0,00137;0,63539;0,00237;0,63511;0,00274;
0,63522;0,00194;0,63513;0,00137;0,63531;0,00237;0,63502;0,00274;
0,63514;0,00194;0,63507;0,00137;0,63525;0,00237;0,63495;0,00274;
0,63508;0,00194;0,63502;0,00137;0,63519;0,00237;0,63490;0,00274;
0,63503;0,00194;0,63497;0,00137;0,63514;0,00237;0,63485;0,00274;
0,63498;0,00194;0,63494;0,00137;0,63511;0,00237;0,63481;0,00274;
0,63495;0,00194;0,63491;0,00137;0,63507;0,00237;0,63478;0,00274;
0,63492;0,00194;0,63489;0,00137;0,63504;0,00237;0,63476;0,00274;
0,63490;0,00194;0,63488;0,00137;0,63502;0,00237;0,63474;0,00274;
0,63488;0,00194;0,63486;0,00137;0,63500;0,00237;0,63473;0,00274;
0,63486;0,00194;0,63484;0,00137;0,63498;0,00237;0,63472;0,00274;
0,63485;0,00194;0,63483;0,00137;0,63496;0,00237;0,63470;0,00274;
0,63483;0,00194;0,63481;0,00137;0,63495;0,00237;0,63469;0,00274;
0,63482;0,00194;0,63480;0,00137;0,63493;0,00237;0,63468;0,00274;
0,63480;0,00194;0,63479;0,00137;0,63491;0,00237;0,63467;0,00274;
0,63479;0,00194;0,63478;0,00137;0,63490;0,00237;0,63467;0,00274;
0,63479;0,00194;0,63477;0,00137;0,63489;0,00237;0,63466;0,00274;
0,63477;0,00194;0,63476;0,00137;0,63487;0,00237;0,63465;0,00274;
0,63476;0,00194;0,63474;0,00137;0,63486;0,00237;0,63464;0,00274;
0,63475;0,00194;0,63473;0,00137;0,63484;0,00237;0,63463;0,00274;
0,63473;0,00194;0,63472;0,00137;0,63483;0,00237;0,63462;0,00274;
0,63472;0,00194;0,63471;0,00137;0,63482;0,00237;0,63461;0,00274;
0,63471;0,00194;0,63469;0,00137;0,63480;0,00237;0,63460;0,00274;
0,63469;0,00194;0,63468;0,00137;0,63478;0,00237;0,63458;0,00274;
0,63468;0,00194;0,63467;0,00137;0,63477;0,00237;0,63457;0,00274;
0,63467;0,00194;0,63466;0,00137;0,63476;0,00237;0,63457;0,00274;
0,63466;0,00194;0,63466;0,00137;0,63475;0,00237;0,63456;0,00274;
0,63466;0,00194;0,63465;0,00137;0,63475;0,00237;0,63456;0,00274;
0,63465;0,00194;0,63465;0,00137;0,63475;0,00237;0,63456;0,00274;
0,63465;0,00194;0,63465;0,00137;0,63474;0,00237;0,63456;0,00274;
0,63465;0,00194;0,63465;0,00137;0,63474;0,00237;0,63456;0,00274;
0,63465;0,00194;0,63465;0,00137;0,63474;0,00237;0,63456;0,00274;
0,63465;0,00194;0,63465;0,00137;0,63474;0,00237;0,63456;0,00274;
0,63465;0,00194;0,63464;0,00137;0,63473;0,00237;0,63455;0,00274;
0,63464;0,00194;0,63463;0,00137;0,63472;0,00237;0,63454;0,00274;
0,63463;0,00194;0,63461;0,00137;0,63471;0,00237;0,63453;0,00274;
0,63461;0,00194;0,63460;0,00137;0,63469;0,00237;0,63452;0,00274;
0,63460;0,00194;0,63459;0,00137;0,63468;0,00237;0,63451;0,00274;
0,63459;0,00194;0,63456;0,00137;0,63466;0,00237;0,63448;0,00274;
0,63456;0,00194;0,63454;0,00137;0,63464;0,00237;0,63446;0,00274;
0,63454;0,00194;0,63452;0,00137;0,63462;0,00237;0,63445;0,00274;
0,63452;0,00194;0,63449;0,00137;0,63459;0,00237;0,63442;0,00274;
0,63449;0,00194;0,63447;0,00137;0,63457;0,00237;0,63440;0,00274;
0,63447;0,00194;0,63445;0,00137;0,63454;0,00237;0,63438;0,00274;
0,63445;0,00194;0,63442;0,00137;0,63452;0,00237;0,63435;0,00274;
0,63442;0,00194;0,63440;0,00137;0,63449;0,00237;0,63433;0,00274;
0,63440;0,00194;0,63437;0,00137;0,63447;0,00237;0,63431;0,00274;
0,63438;0,00194;0,63435;0,00137;0,63444;0,00237;0,63429;0,00274;
0,63435;0,00194;0,63433;0,00137;0,63442;0,00237;0,63427;0,00274;
0,63433;0,00194;0,63432;0,00137;0,63440;0,00237;0,63425;0,00274;
0,63432;0,00194;0,63430;0,00137;0,63438;0,00237;0,63424;0,00274;
0,63430;0,00194;0,63428;0,00137;0,63437;0,00237;0,63423;0,00274;
0,63428;0,00194;0,63427;0,00137;0,63435;0,00237;0,63421;0,00274;
0,63427;0,00194;0,63426;0,00137;0,63433;0,00237;0,63420;0,00274;
0,63426;0,00194;0,63424;0,00137;0,63432;0,00237;0,63419;0,00274;
0,63425;0,00194;0,63423;0,00137;0,63431;0,00237;0,63418;0,00274;
0,63424;0,00194;0,63422;0,00137;0,63430;0,00237;0,63417;0,00274;
0,63422;0,00194;0,63421;0,00137;0,63428;0,00237;0,63416;0,00274;
0,63421;0,00194;0,63420;0,00137;0,63427;0,00237;0,63415;0,00274;
0,63420;0,00194;0,63420;0,00137;0,63426;0,00237;0,63414;0,00274;
0,63419;0,00194;0,63420;0,00137;0,63426;0,00237;0,63413;0,00274;
0,63419;0,00194;0,63420;0,00137;0,63426;0,00237;0,63414;0,00274;
0,63420;0,00194;0,63420;0,00137;0,63426;0,00237;0,63414;0,00274;
0,63420;0,00194;0,63420;0,00137;0,63426;0,00237;0,63414;0,00274;
0,63420;0,00194;0,63421;0,00137;0,63427;0,00237;0,63415;0,00274;
0,63421;0,00194;0,63422;0,00137;0,63428;0,00237;0,63416;0,00274;
0,63422;0,00194;0,63425;0,00137;0,63431;0,00237;0,63417;0,00274;
0,63425;0,00194;0,63427;0,00137;0,63433;0,00237;0,63420;0,00274;
0,63427;0,00194;0,63430;0,00137;0,63435;0,00237;0,63422;0,00274;
0,63430;0,00194;0,63433;0,00137;0,63438;0,00237;0,63425;0,00274;
0,63433;0,00194;0,63436;0,00137;0,63441;0,00237;0,63428;0,00274;
0,63436;0,00194;0,63438;0,00137;0,63444;0,00237;0,63431;0,00274;
0,63438;0,00194;0,63441;0,00137;0,63447;0,00237;0,63433;0,00274;
0,63441;0,00194;0,63443;0,00137;0,63449;0,00237;0,63435;0,00274;
0,63443;0,00194;0,63445;0,00137;0,63451;0,00237;0,63438;0,00274;
0,63445;0,00194;0,63449;0,00137;0,63454;0,00237;0,63440;0,00274;
0,63449;0,00194;0,63453;0,00137;0,63459;0,00237;0,63444;0,00274;
0,63453;0,00194;0,63457;0,00137;0,63463;0,00237;0,63448;0,00274;
0,63457;0,00194;0,63461;0,00137;0,63467;0,00237;0,63452;0,00274;
0,63461;0,00194;0,63465;0,00137;0,63471;0,00237;0,63455;0,00274;
0,63465;0,00194;0,63468;0,00137;0,63474;0,00237;0,63459;0,00274;
0,63468;0,00194;0,63472;0,00137;0,63478;0,00237;0,63463;0,00274;
0,63472;0,00194;0,63476;0,00137;0,63482;0,00237;0,63467;0,00274;
0,63476;0,00194;0,63480;0,00137;0,63486;0,00237;0,63471;0,00274;
0,63480;0,00194;0,63484;0,00137;0,63489;0,00237;0,63475;0,00274;
0,63484;0,00194;0,63488;0,00137;0,63494;0,00237;0,63479;0,00274;
0,63488;0,00194;0,63492;0,00137;0,63498;0,00237;0,63483;0,00274;
0,63492;0,00194;0,63496;0,00137;0,63502;0,00237;0,63487;0,00274;
0,63496;0,00194;0,63500;0,00137;0,63506;0,00237;0,63491;0,00274;
0,63500;0,00194;0,63505;0,00137;0,63510;0,00237;0,63495;0,00274;
0,63504;0,00194;0,63509;0,00137;0,63515;0,00237;0,63500;0,00274;
0,63509;0,00194;0,63514;0,00137;0,63520;0,00237;0,63505;0,00274;
0,63513;0,00194;0,63518;0,00137;0,63524;0,00237;0,63509;0,00274;
0,63518;0,00194;0,63521;0,00137;0,63528;0,00237;0,63513;0,00274;
0,63521;0,00194;0,63524;0,00137;0,63531;0,00237;0,63516;0,00274;
0,63524;0,00194;0,63527;0,00137;0,63533;0,00237;0,63519;0,00274;
0,63526;0,00194;0,63530;0,00137;0,63536;0,00237;0,63522;0,00274;
0,63529;0,00194;0,63533;0,00137;0,63539;0,00237;0,63525;0,00274;
0,63532;0,00194;0,63536;0,00137;0,63542;0,00237;0,63528;0,00274;
0,63536;0,00194;0,63539;0,00137;0,63545;0,00237;0,63531;0,00274;
0,63539;0,00194;0,63542;0,00137;0,63549;0,00237;0,63534;0,00274;
0,63542;0,00194;0,63545;0,00137;0,63551;0,00237;0,63537;0,00274;
0,63544;0,00194;0,63547;0,00137;0,63554;0,00237;0,63539;0,00274;
0,63546;0,00194;0,63549;0,00137;0,63556;0,00237;0,63541;0,00274;
0,63549;0,00194;0,63551;0,00137;0,63558;0,00237;0,63543;0,00274;
0,63550;0,00194;0,63552;0,00137;0,63559;0,00237;0,63544;0,00274;
0,63552;0,00194;0,63553;0,00137;0,63560;0,00237;0,63546;0,00274;
0,63553;0,00194;0,63555;0,00137;0,63562;0,00237;0,63547;0,00274;
0,63555;0,00194;0,63556;0,00137;0,63563;0,00237;0,63549;0,00274;
0,63556;0,00194;0,63557;0,00137;0,63564;0,00237;0,63550;0,00274;
0,63557;0,00194;0,63559;0,00137;0,63565;0,00237;0,63551;0,00274;
0,63559;0,00194;0,63560;0,00137;0,63567;0,00237;0,63552;0,00274;
0,63560;0,00194;0,63561;0,00137;0,63568;0,00237;0,63553;0,00274;
0,63561;0,00194;0,63563;0,00137;0,63569;0,00237;0,63555;0,00274;
0,63563;0,00194;0,63564;0,00137;0,63571;0,00237;0,63557;0,00274;
0,63564;0,00194;0,63565;0,00137;0,63572;0,00237;0,63558;0,00274;
0,63565;0,00194;0,63566;0,00137;0,63573;0,00237;0,63559;0,00274;
0,63566;0,00194;0,63568;0,00137;0,63574;0,00237;0,63560;0,00274;
0,63567;0,00194;0,63569;0,00137;0,63575;0,00237;0,63561;0,00274;
0,63568;0,00194;0,63570;0,00137;0,63577;0,00237;0,63562;0,00274;
0,63570;0,00194;0,63572;0,00137;0,63578;0,00237;0,63564;0,00274;
0,63571;0,00194;0,63573;0,00137;0,63580;0,00237;0,63566;0,00274;
0,63573;0,00194;0,63575;0,00137;0,63581;0,00237;0,63567;0,00274;
0,63574;0,00194;0,63576;0,00137;0,63582;0,00237;0,63569;0,00274;
0,63575;0,00194;0,63577;0,00137;0,63583;0,00237;0,63570;0,00274;
0,63576;0,00194;0,63577;0,00137;0,63584;0,00237;0,63571;0,00274;
0,63577;0,00194;0,63577;0,00137;0,63584;0,00237;0,63571;0,00274;
0,63577;0,00194;0,63577;0,00137;0,63584;0,00237;0,63571;0,00274;
0,63577;0,00194;0,63577;0,00137;0,63584;0,00237;0,63571;0,00274;
0,63577;0,00194;0,63576;0,00137;0,63584;0,00237;0,63571;0,00274;
0,63576;0,00194;0,63575;0,00137;0,63583;0,00237;0,63570;0,00274;
0,63575;0,00194;0,63574;0,00137;0,63582;0,00237;0,63569;0,00274;
0,63574;0,00194;0,63574;0,00137;0,63582;0,00237;0,63568;0,00274;
0,63574;0,00194;0,63574;0,00137;0,63582;0,00237;0,63568;0,00274;
0,63574;0,00194;0,63574;0,00137;0,63581;0,00237;0,63568;0,00274;
0,63574;0,00194;0,63573;0,00137;0,63581;0,00237;0,63567;0,00274;
0,63573;0,00194;0,63572;0,00137;0,63580;0,00237;0,63567;0,00274;
0,63572;0,00194;0,63571;0,00137;0,63579;0,00237;0,63566;0,00274;
0,63571;0,00194;0,63571;0,00137;0,63578;0,00237;0,63565;0,00274;
0,63571;0,00194;0,63570;0,00137;0,63577;0,00237;0,63565;0,00274;
0,63570;0,00194;0,63570;0,00137;0,63577;0,00237;0,63564;0,00274;
0,63570;0,00194;0,63569;0,00137;0,63576;0,00237;0,63564;0,00274;
0,63569;0,00194;0,63568;0,00137;0,63575;0,00237;0,63563;0,00274;
0,63568;0,00194;0,63567;0,00137;0,63574;0,00237;0,63562;0,00274;
0,63567;0,00194;0,63567;0,00137;0,63573;0,00237;0,63562;0,00274;
0,63567;0,00194;0,63566;0,00137;0,63573;0,00237;0,63561;0,00274;
0,63566;0,00194;0,63566;0,00137;0,63573;0,00237;0,63561;0,00274;
0,63566;0,00194;0,63566;0,00137;0,63572;0,00237;0,63561;0,00274;
0,63566;0,00194;0,63566;0,00137;0,63572;0,00237;0,63561;0,00274;
0,63566;0,00194;0,63566;0,00137;0,63572;0,00237;0,63561;0,00274;
0,63566;0,00194;0,63566;0,00137;0,63572;0,00237;0,63561;0,00274;
0,63566;0,00194;0,63567;0,00137;0,63573;0,00237;0,63562;0,00274;
0,63567;0,00194;0,63568;0,00137;0,63573;0,00237;0,63562;0,00274;
0,63568;0,00194;0,63568;0,00137;0,63574;0,00237;0,63563;0,00274;
0,63568;0,00194;0,63569;0,00137;0,63574;0,00237;0,63563;0,00274;
0,63569;0,00194;0,63570;0,00137;0,63576;0,00237;0,63564;0,00274;
0,63570;0,00194;0,63572;0,00137;0,63578;0,00237;0,63565;0,00274;
0,63572;0,00194;0,63573;0,00137;0,63580;0,00237;0,63567;0,00274;
0,63573;0,00194;0,63574;0,00137;0,63581;0,00237;0,63567;0,00274;
0,63574;0,00194;0,63574;0,00137;0,63581;0,00237;0,63567;0,00274;
0,63574;0,00194;0,63573;0,00137;0,63581;0,00237;0,63567;0,00274;
0,63573;0,00194;0,63572;0,00137;0,63580;0,00237;0,63566;0,00274;
0,63572;0,00194;0,63569;0,00137;0,63579;0,00237;0,63564;0,00274;
0,63570;0,00194;0,63567;0,00137;0,63576;0,00237;0,63561;0,00274;
0,63567;0,00194;0,63565;0,00137;0,63574;0,00237;0,63559;0,00274;
0,63565;0,00194;0,63562;0,00137;0,63572;0,00237;0,63556;0,00274;
0,63562;0,00194;0,63558;0,00137;0,63569;0,00237;0,63552;0,00274;
0,63558;0,00194;0,63554;0,00137;0,63565;0,00237;0,63548;0,00274;
0,63555;0,00194;0,63551;0,00137;0,63562;0,00237;0,63545;0,00274;
0,63551;0,00194;0,63548;0,00137;0,63558;0,00237;0,63541;0,00274;
0,63548;0,00194;0,63545;0,00137;0,63555;0,00237;0,63538;0,00274;
0,63545;0,00194;0,63541;0,00137;0,63552;0,00237;0,63535;0,00274;
0,63541;0,00194;0,63538;0,00137;0,63548;0,00237;0,63531;0,00274;
0,63538;0,00194;0,63533;0,00137;0,63544;0,00237;0,63527;0,00274;
0,63533;0,00194;0,63529;0,00137;0,63540;0,00237;0,63523;0,00274;
0,63529;0,00194;0,63526;0,00137;0,63536;0,00237;0,63520;0,00274;
0,63526;0,00194;0,63522;0,00137;0,63533;0,00237;0,63516;0,00274;
0,63522;0,00194;0,63519;0,00137;0,63529;0,00237;0,63512;0,00274;
0,63519;0,00194;0,63515;0,00137;0,63525;0,00237;0,63509;0,00274;
0,63516;0,00194;0,63512;0,00137;0,63522;0,00237;0,63506;0,00274;
0,63512;0,00194;0,63509;0,00137;0,63519;0,00237;0,63503;0,00274;
0,63509;0,00194;0,63507;0,00137;0,63516;0,00237;0,63500;0,00274;
0,63507;0,00194;0,63504;0,00137;0,63513;0,00237;0,63498;0,00274;
0,63504;0,00194;0,63501;0,00137;0,63511;0,00237;0,63495;0,00274;
0,63501;0,00194;0,63499;0,00137;0,63508;0,00237;0,63493;0,00274;
0,63499;0,00194;0,63497;0,00137;0,63506;0,00237;0,63490;0,00274;
0,63497;0,00194;0,63495;0,00137;0,63503;0,00237;0,63488;0,00274;
0,63495;0,00194;0,63492;0,00137;0,63501;0,00237;0,63485;0,00274;
0,63493;0,00194;0,63489;0,00137;0,63499;0,00237;0,63482;0,00274;
0,63489;0,00194;0,63487;0,00137;0,63496;0,00237;0,63479;0,00274;
0,63487;0,00194;0,63484;0,00137;0,63494;0,00237;0,63477;0,00274;
0,63484;0,00194;0,63481;0,00137;0,63491;0,00237;0,63474;0,00274;
0,63482;0,00194;0,63479;0,00137;0,63488;0,00237;0,63472;0,00274;
0,63479;0,00194;0,63475;0,00137;0,63485;0,00237;0,63468;0,00274;
0,63475;0,00194;0,63472;0,00137;0,63482;0,00237;0,63465;0,00274;
0,63472;0,00194;0,63467;0,00137;0,63478;0,00237;0,63460;0,00274;
0,63467;0,00194;0,63464;0,00137;0,63474;0,00237;0,63456;0,00274;
0,63464;0,00194;0,63460;0,00137;0,63471;0,00237;0,63453;0,00274;
0,63460;0,00194;0,63456;0,00137;0,63467;0,00237;0,63449;0,00274;
0,63456;0,00194;0,63453;0,00137;0,63464;0,00237;0,63445;0,00274;
0,63453;0,00194;0,63450;0,00137;0,63460;0,00237;0,63442;0,00274;
0,63450;0,00194;0,63447;0,00137;0,63457;0,00237;0,63440;0,00274;
0,63447;0,00194;0,63444;0,00137;0,63454;0,00237;0,63436;0,00274;
0,63444;0,00194;0,63440;0,00137;0,63450;0,00237;0,63433;0,00274;
0,63440;0,00194;0,63437;0,00137;0,63447;0,00237;0,63429;0,00274;
0,63437;0,00194;0,63434;0,00137;0,63444;0,00237;0,63427;0,00274;
0,63434;0,00194;0,63431;0,00137;0,63441;0,00237;0,63423;0,00274;
0,63431;0,00194;0,63428;0,00137;0,63438;0,00237;0,63420;0,00274;
0,63428;0,00194;0,63425;0,00137;0,63435;0,00237;0,63417;0,00274;
0,63425;0,00194;0,63424;0,00137;0,63433;0,00237;0,63416;0,00274;
0,63424;0,00194;0,63423;0,00137;0,63432;0,00237;0,63414;0,00274;
0,63423;0,00194;0,63422;0,00137;0,63431;0,00237;0,63413;0,00274;
0,63422;0,00194;0,63422;0,00137;0,63431;0,00237;0,63413;0,00274;
0,63422;0,00194;0,63422;0,00137;0,63430;0,00237;0,63413;0,00274;
0,63422;0,00194;0,63422;0,00137;0,63431;0,00237;0,63413;0,00274;
0,63422;0,00194;0,63422;0,00137;0,63431;0,00237;0,63414;0,00274;
0,63422;0,00194;0,63421;0,00137;0,63431;0,00237;0,63413;0,00274;
0,63421;0,00194;0,63420;0,00137;0,63430;0,00237;0,63411;0,00274;
0,63420;0,00194;0,63419;0,00137;0,63429;0,00237;0,63411;0,00274;
0,63419;0,00194;0,63417;0,00137;0,63427;0,00237;0,63409;0,00274;
0,63417;0,00194;0,63415;0,00137;0,63426;0,00237;0,63406;0,00274;
0,63414;0,00194;0,63412;0,00137;0,63423;0,00237;0,63404;0,00274;
0,63412;0,00194;0,63409;0,00137;0,63420;0,00237;0,63401;0,00274;
0,63409;0,00194;0,63407;0,00137;0,63417;0,00237;0,63399;0,00274;
0,63406;0,00194;0,63405;0,00137;0,63415;0,00237;0,63396;0,00274;
0,63405;0,00194;0,63403;0,00137;0,63413;0,00237;0,63394;0,00274;
0,63403;0,00194;0,63400;0,00137;0,63411;0,00237;0,63392;0,00274;
0,63400;0,00194;0,63398;0,00137;0,63408;0,00237;0,63389;0,00274;
0,63397;0,00194;0,63395;0,00137;0,63406;0,00237;0,63386;0,00274;
0,63395;0,00194;0,63393;0,00137;0,63403;0,00237;0,63384;0,00274;
0,63393;0,00194;0,63391;0,00137;0,63401;0,00237;0,63382;0,00274;
0,63390;0,00194;0,63388;0,00137;0,63398;0,00237;0,63379;0,00274;
0,63388;0,00194;0,63385;0,00137;0,63396;0,00237;0,63376;0,00274;
0,63384;0,00194;0,63380;0,00137;0,63392;0,00237;0,63372;0,00274;
0,63380;0,00194;0,63376;0,00137;0,63388;0,00237;0,63368;0,00274;
0,63376;0,00194;0,63371;0,00137;0,63384;0,00237;0,63363;0,00274;
0,63371;0,00194;0,63365;0,00137;0,63379;0,00237;0,63357;0,00274;
0,63365;0,00194;0,63360;0,00137;0,63374;0,00237;0,63351;0,00274;
0,63360;0,00194;0,63354;0,00137;0,63370;0,00237;0,63346;0,00274;
0,63354;0,00194;0,63349;0,00137;0,63364;0,00237;0,63340;0,00274;
0,63349;0,00194;0,63344;0,00137;0,63358;0,00237;0,63335;0,00274;
0,63343;0,00194;0,63338;0,00137;0,63353;0,00237;0,63329;0,00274;
0,63338;0,00194;0,63332;0,00137;0,63347;0,00237;0,63324;0,00274;
0,63332;0,00194;0,63328;0,00137;0,63342;0,00237;0,63319;0,00274;
0,63327;0,00194;0,63324;0,00137;0,63337;0,00237;0,63314;0,00274;
0,63323;0,00194;0,63321;0,00137;0,63335;0,00237;0,63311;0,00274;
0,63321;0,00194;0,63318;0,00137;0,63332;0,00237;0,63308;0,00274;
0,63318;0,00194;0,63315;0,00137;0,63329;0,00237;0,63305;0,00274;
0,63315;0,00194;0,63312;0,00137;0,63326;0,00237;0,63302;0,00274;
0,63311;0,00194;0,63308;0,00137;0,63322;0,00237;0,63298;0,00274;
0,63308;0,00194;0,63304;0,00137;0,63318;0,00237;0,63295;0,00274;
0,63304;0,00194;0,63301;0,00137;0,63315;0,00237;0,63291;0,00274;
0,63301;0,00194;0,63299;0,00137;0,63312;0,00237;0,63289;0,00274;
0,63299;0,00194;0,63295;0,00137;0,63309;0,00237;0,63286;0,00274;
0,63295;0,00194;0,63292;0,00137;0,63306;0,00237;0,63282;0,00274;
0,63292;0,00194;0,63289;0,00137;0,63303;0,00237;0,63279;0,00274;
0,63289;0,00194;0,63286;0,00137;0,63300;0,00237;0,63276;0,00274;
0,63286;0,00194;0,63284;0,00137;0,63297;0,00237;0,63274;0,00274;
0,63284;0,00194;0,63281;0,00137;0,63294;0,00237;0,63271;0,00274;
0,63281;0,00194;0,63276;0,00137;0,63290;0,00237;0,63267;0,00274;
0,63276;0,00194;0,63271;0,00137;0,63286;0,00237;0,63262;0,00274;
0,63271;0,00194;0,63266;0,00137;0,63281;0,00237;0,63257;0,00274;
0,63266;0,00194;0,63262;0,00137;0,63276;0,00237;0,63253;0,00274;
0,63262;0,00194;0,63257;0,00137;0,63272;0,00237;0,63249;0,00274;
0,63257;0,00194;0,63254;0,00137;0,63268;0,00237;0,63244;0,00274;
0,63254;0,00194;0,63251;0,00137;0,63264;0,00237;0,63241;0,00274;
0,63251;0,00194;0,63247;0,00137;0,63260;0,00237;0,63238;0,00274;
0,63247;0,00194;0,63244;0,00137;0,63257;0,00237;0,63235;0,00274;
0,63244;0,00194;0,63241;0,00137;0,63254;0,00237;0,63232;0,00274;
0,63241;0,00194;0,63239;0,00137;0,63251;0,00237;0,63230;0,00274;
0,63239;0,00194;0,63236;0,00137;0,63249;0,00237;0,63227;0,00274;
0,63236;0,00194;0,63233;0,00137;0,63246;0,00237;0,63224;0,00274;
0,63233;0,00194;0,63231;0,00137;0,63243;0,00237;0,63222;0,00274;
0,63231;0,00194;0,63229;0,00137;0,63241;0,00237;0,63220;0,00274;
0,63229;0,00194;0,63227;0,00137;0,63238;0,00237;0,63218;0,00274;
0,63227;0,00194;0,63225;0,00137;0,63236;0,00237;0,63216;0,00274;
0,63225;0,00194;0,63222;0,00137;0,63234;0,00237;0,63213;0,00274;
0,63222;0,00194;0,63219;0,00137;0,63231;0,00237;0,63210;0,00274;
0,63219;0,00194;0,63215;0,00137;0,63227;0,00237;0,63206;0,00274;
0,63215;0,00194;0,63211;0,00137;0,63223;0,00237;0,63202;0,00274;
0,63211;0,00194;0,63206;0,00137;0,63219;0,00237;0,63198;0,00274;
0,63206;0,00194;0,63201;0,00137;0,63214;0,00237;0,63194;0,00274;
0,63202;0,00194;0,63197;0,00137;0,63210;0,00237;0,63189;0,00274;
0,63197;0,00194;0,63192;0,00137;0,63205;0,00237;0,63184;0,00274;
0,63192;0,00194;0,63187;0,00137;0,63200;0,00237;0,63180;0,00274;
0,63188;0,00194;0,63184;0,00137;0,63196;0,00237;0,63176;0,00274;
0,63184;0,00194;0,63180;0,00137;0,63192;0,00237;0,63172;0,00274;
0,63181;0,00194;0,63177;0,00137;0,63189;0,00237;0,63169;0,00274;
0,63177;0,00194;0,63173;0,00137;0,63186;0,00237;0,63166;0,00274;
0,63174;0,00194;0,63171;0,00137;0,63183;0,00237;0,63163;0,00274;
0,63172;0,00194;0,63169;0,00137;0,63181;0,00237;0,63161;0,00274;
0,63169;0,00194;0,63167;0,00137;0,63179;0,00237;0,63158;0,00274;
0,63167;0,00194;0,63165;0,00137;0,63177;0,00237;0,63156;0,00274;
0,63165;0,00194;0,63163;0,00137;0,63175;0,00237;0,63154;0,00274;
0,63163;0,00194;0,63161;0,00137;0,63173;0,00237;0,63152;0,00274;
0,63161;0,00194;0,63160;0,00137;0,63171;0,00237;0,63151;0,00274;
