Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,63437;0,00194;0,63462;0,00137;0,63494;0,00237;0,63406;0,00274;
0,63463;0,00194;0,63483;0,00137;0,63514;0,00237;0,63430;0,00274;
0,63483;0,00194;0,63501;0,00137;0,63531;0,00237;0,63452;0,00274;
0,63501;0,00194;0,63516;0,00137;0,63545;0,00237;0,63469;0,00274;
0,63516;0,00194;0,63533;0,00137;0,63560;0,00237;0,63486;0,00274;
0,63533;0,00194;0,63552;0,00137;0,63576;0,00237;0,63506;0,00274;
0,63552;0,00194;0,63570;0,00137;0,63593;0,00237;0,63526;0,00274;
0,63571;0,00194;0,63589;0,00137;0,63610;0,00237;0,63547;0,00274;
0,63590;0,00194;0,63609;0,00137;0,63630;0,00237;0,63568;0,00274;
0,63610;0,00194;0,63625;0,00137;0,63647;0,00237;0,63587;0,00274;
0,63625;0,00194;0,63642;0,00137;0,63665;0,00237;0,63604;0,00274;
0,63643;0,00194;0,63655;0,00137;0,63679;0,00237;0,63621;0,00274;
0,63656;0,00194;0,63663;0,00137;0,63689;0,00237;0,63631;0,00274;
0,63664;0,00194;0,63667;0,00137;0,63693;0,00237;0,63638;0,00274;
0,63668;0,00194;0,63671;0,00137;0,63696;0,00237;0,63643;0,00274;
0,63671;0,00194;0,63673;0,00137;0,63697;0,00237;0,63647;0,00274;
0,63674;0,00194;0,63672;0,00137;0,63697;0,00237;0,63647;0,00274;
0,63672;0,00194;0,63671;0,00137;0,63694;0,00237;0,63648;0,00274;
0,63671;0,00194;0,63666;0,00137;0,63691;0,00237;0,63645;0,00274;
0,63666;0,00194;0,63663;0,00137;0,63687;0,00237;0,63643;0,00274;
0,63663;0,00194;0,63658;0,00137;0,63682;0,00237;0,63640;0,00274;
0,63658;0,00194;0,63650;0,00137;0,63676;0,00237;0,63634;0,00274;
0,63651;0,00194;0,63644;0,00137;0,63669;0,00237;0,63628;0,00274;
0,63644;0,00194;0,63634;0,00137;0,63661;0,00237;0,63619;0,00274;
0,63634;0,00194;0,63626;0,00137;0,63651;0,00237;0,63612;0,00274;
0,63626;0,00194;0,63622;0,00137;0,63644;0,00237;0,63605;0,00274;
0,63622;0,00194;0,63618;0,00137;0,63640;0,00237;0,63603;0,00274;
0,63618;0,00194;0,63614;0,00137;0,63635;0,00237;0,63599;0,00274;
0,63614;0,00194;0,63611;0,00137;0,63629;0,00237;0,63596;0,00274;
0,63611;0,00194;0,63609;0,00137;0,63626;0,00237;0,63594;0,00274;
0,63609;0,00194;0,63605;0,00137;0,63622;0,00237;0,63591;0,00274;
0,63605;0,00194;0,63603;0,00137;0,63619;0,00237;0,63588;0,00274;
0,63604;0,00194;0,63600;0,00137;0,63617;0,00237;0,63586;0,00274;
0,63600;0,00194;0,63597;0,00137;0,63613;0,00237;0,63583;0,00274;
0,63597;0,00194;0,63591;0,00137;0,63608;0,00237;0,63578;0,00274;
