Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,67804;0,03564;0,67804;0,02520;0,67851;0,04361;0,67764;0,05039;
0,67803;0,03564;0,67804;0,02520;0,67849;0,04361;0,67761;0,05039;
0,67803;0,03564;0,67805;0,02520;0,67849;0,04361;0,67765;0,05039;
0,67804;0,03564;0,67805;0,02520;0,67848;0,04361;0,67765;0,05039;
0,67804;0,03564;0,67801;0,02520;0,67847;0,04361;0,67764;0,05039;
0,67801;0,03564;0,67797;0,02520;0,67841;0,04361;0,67763;0,05039;
0,67797;0,03564;0,67826;0,02520;0,67868;0,04361;0,67762;0,05039;
0,67826;0,03564;0,67872;0,02520;0,67912;0,04361;0,67790;0,05039;
0,67872;0,03564;0,67922;0,02520;0,67962;0,04361;0,67839;0,05039;
0,67923;0,03564;0,67974;0,02520;0,68010;0,04361;0,67889;0,05039;
0,67974;0,03564;0,68023;0,02520;0,68059;0,04361;0,67939;0,05039;
0,68023;0,03564;0,68061;0,02520;0,68101;0,04361;0,67983;0,05039;
0,68061;0,03564;0,68105;0,02520;0,68142;0,04361;0,68024;0,05039;
0,68105;0,03564;0,68148;0,02520;0,68183;0,04361;0,68065;0,05039;
0,68148;0,03564;0,68180;0,02520;0,68219;0,04361;0,68103;0,05039;
0,68174;0,03564;0,68204;0,02520;0,68243;0,04361;0,68119;0,05039;
0,68199;0,03564;0,68227;0,02520;0,68268;0,04361;0,68148;0,05039;
0,68222;0,03564;0,68256;0,02520;0,68297;0,04361;0,68176;0,05039;
0,68252;0,03564;0,68274;0,02520;0,68321;0,04361;0,68200;0,05039;
0,68270;0,03564;0,68301;0,02520;0,68346;0,04361;0,68221;0,05039;
0,68297;0,03564;0,68326;0,02520;0,68367;0,04361;0,68249;0,05039;
0,68323;0,03564;0,68352;0,02520;0,68391;0,04361;0,68279;0,05039;
0,68349;0,03564;0,68370;0,02520;0,68413;0,04361;0,68304;0,05039;
0,68367;0,03564;0,68388;0,02520;0,68428;0,04361;0,68324;0,05039;
0,68386;0,03564;0,68418;0,02520;0,68455;0,04361;0,68346;0,05039;
0,68416;0,03564;0,68449;0,02520;0,68488;0,04361;0,68379;0,05039;
